ORG_ID|NAME|ORG_NAME|POSITION|BIQ_PERSON_ID|GENDER
5000647|Klaus Skov Eskildsen|Dan Cake|Executive Post CEO|501760|Mand
5000647|Tove Knudsen|Dan Cake|Directorship Employee representative|944519|Kvinde
5000647|Karin Lindsted Norlyk|Dan Cake|Directorship Employee representative|1529858|Kvinde
5000879|Bo Heide-Ottosen|Dan-Ejendomme|Member of the board chairman|290245|Mand
5000879|Christina Hvid|Dan-Ejendomme|directorship|309532|Kvinde
5000879|Henrik Dahl Jeppesen|Dan-Ejendomme|Executive Post CEO|964676|Mand
5000394|David Montgomery|Dan-Foam|directorship|995628|Mand
5000394|Dale Ed Williams|Dan-Foam|directorship|995629|Mand
5000394|Matthew Clift|Dan-Foam|directorship|1203987|Mand
5000394|Lars Wildenschild|Dan-Foam|Executive Post CEO|1203988|Mand
5000213|Carsten Matzen Ludvig|Danbuy|directorship|302418|Mand
5000213|Carsten Søndergaard Andersen|Danbuy|directorship|303318|Mand
5000213|Jens Lykke Kjeldsen|Danbuy|directorship Chairman|439028|Mand
5000213|Jens Peder Schultz|Danbuy|directorship|441004|Mand
5000213|Jesper Wichmand Larsen|Danbuy|directorship|447352|Mand
5000213|John Robert Ravn|Danbuy|directorship|457869|Mand
5000213|Jørgen Straarup Hansen|Danbuy|directorship|472610|Mand
5000213|Torsten Bo Pedersen|Danbuy|directorship|684313|Mand
5000213|Kristian Rasmussen|Danbuy|directorship|944310|Mand
5000953|Flemming Pommer Andersen|Dane Development|directorship|354744|Mand
5000953|Claes Bertil Albinsson|Dane Development|directorship|1668799|Mand
5001019|Leo Grønvall|Slagtergården St. Lihme|Executive Post|529372|Mand
5001019|Poul Anders Andersen|Slagtergården St. Lihme|directorship|616395|Mand
5001019|Steffen Thorvald Ahrendsen|Slagtergården St. Lihme|directorship|645645|Mand
5000037|Anders Christen Obel|DANFOSS - SEMCO A/S|directorship Vice|246728|Mand
5000037|Lars Christiansen|DANFOSS - SEMCO A/S|directorship|515204|Mand
5000037|Nis Storgaard|DANFOSS - SEMCO A/S|directorship|577791|Mand
5000037|Erik Gaj Nielsen|DANFOSS - SEMCO A/S|directorship|335321|Mand
5000037|Kjeld Stærk|DANFOSS - SEMCO A/S|Member of the board chairman|499748|Mand
5000037|Niels Bjerregaard|DANFOSS - SEMCO A/S|directorship|1611932|Mand
5000037|Tom Bjerg Lauritzen|DANFOSS - SEMCO A/S|Executive Post CEO|674170|Mand
5000036|Hans Michael Jebsen|Danfoss|directorship Vice|383854|Mand
5000036|Jørgen Mads Clausen|Danfoss|Member of the board chairman|469881|Mand
5000036|Kasper Bo Rørsted|Danfoss|directorship|487358|Mand
5000036|Kim Wessmann Fausing|Danfoss|Executive Post|492301|Mand
5000036|Niels Bjørn Christiansen|Danfoss|Executive Post CEO|566968|Mand
5000036|Nis Storgaard|Danfoss|Executive Post|577791|Mand
5000036|Peter Johan Mads Clausen|Danfoss|directorship|609135|Mand
5000036|William Ervin Hoover|Danfoss|directorship|915851|Mand
5000036|Jens Peter Rosendahl Nielsen|Danfoss|directorship|1294956|Mand
5000036|Svend Aage Hansen|Danfoss|directorship|1562704|Mand
5000036|Björn Rosengren|Danfoss|directorship|1865336|Mand
5000036|Gunnar Jensen|Danfoss|directorship|1865337|Mand
5000837|Søren Pedersen|Dangroup|Executive Post|1805008|Mand
5000625|Asbjørn Børsting|Danhatch|Member of the board chairman|265122|Mand
5000625|Christian Pagaard Junker|Danhatch|directorship Vice|308404|Mand
5000625|Kristian Holm Kristensen|Danhatch|Executive Post CEO|508505|Mand
5000625|Søren Aage Rathcke|Danhatch|directorship|659198|Mand
5000625|Per Korneliussen|Danhatch|directorship|1202390|Mand
5000625|Kirsten Stilling|Danhatch|Directorship Employee representative|1202391|Kvinde
5000465|Else Margrethe Nevermann|Danica Corporation|directorship|330658|Kvinde
5000465|Per Barke Nevermann|Danica Corporation|directorship Chairman|596813|Mand
5000465|Steffen Barke Nevermann|Danica Corporation|directorship|645145|Mand
5000465|Tine Barke Nevermann|Danica Corporation|directorship|673584|Kvinde
5000465|Nikolas Barke Nevermann|Danica Corporation|directorship|1278270|Mand
5000057|Jørgen Rosenlund Nielsen|Danisco|Executive Post|471893|Mand
5000057|Werner Hess|Danisco|Directorship Employee representative|896198|Mand
5000057|Flemming Kristensen|Danisco|Directorship Employee representative|1133997|Mand
5000057|Anne Agger Sparsø|Danisco|Directorship Employee representative|1905137|Kvinde
5000057|Patrick Stephan Schriber|Danisco|directorship Vice|1963016|Mand
5000057|Nicholas Charles Fanandakis|Danisco|Member of the board chairman|7371045|Mand
5000057|Ian Hudson|Danisco|directorship Vice|7371046|Mand
5000057|Benito Cachinero-Sanchez|Danisco|directorship|7371047|Mand
5000057|Susan Matamoros Stalnecker|Danisco|directorship|7371048|Kvinde
5000057|John Richard Wiley|Danisco|directorship|7371049|Mand
5000057|Craig Frank Binetti|Danisco|Executive Post|7373377|Mand
5000057|James Comptom Collins JR|Danisco|Executive Post|7373378|Mand
5000057|Deborah Jo Wood|Danisco|Executive Post|7373379|Kvinde
5000060|Bertel Stenkjær|Danish Agro (note)|directorship|278614|Mand
5000060|Christian Pagaard Junker|Danish Agro (note)|Executive Post CEO|308404|Mand
5000060|Hans Bonde Hansen|Danish Agro (note)|directorship|377251|Mand
5000060|Heino Mølholm Hansen|Danish Agro (note)|directorship|390256|Mand
5000060|John Jensen|Danish Agro (note)|directorship|455565|Mand
5000060|Jørgen Damgaard|Danish Agro (note)|directorship|465524|Mand
5000060|Jørgen Hesselbjerg Mikkelsen|Danish Agro (note)|directorship Chairman|467639|Mand
5000060|Klaus Winther Pedersen|Danish Agro (note)|directorship|502010|Mand
5000060|Knud Jørgen Aare Vest|Danish Agro (note)|directorship|505024|Mand
5000060|Kurt Landtved|Danish Agro (note)|directorship|511559|Mand
5000060|Lars Springborg|Danish Agro (note)|directorship|520561|Mand
5000060|Lauge Klarskov Jakobsen|Danish Agro (note)|directorship Vice|522310|Mand
5000060|Michael Lundgaard Nielsen|Danish Agro (note)|directorship|553896|Mand
5000060|Peder Verner Laustsen|Danish Agro (note)|directorship|595628|Mand
5000060|Søren Steen Smalbro|Danish Agro (note)|directorship|664680|Mand
5000060|Erik Mosegaard Pedersen|Danish Agro (note)|directorship|725137|Mand
5000060|Niels Ladegaard Jensen|Danish Agro (note)|directorship|1011556|Mand
5000060|Lars Svenning Bach|Danish Agro (note)|directorship|1069792|Mand
5000060|Charlotte Stamp Frandsen|Danish Agro (note)|directorship|1164315|Kvinde
5000060|Brian Vinther Jensen|Danish Agro (note)|directorship|1230983|Mand
5000060|Peter Kristiansen|Danish Agro (note)|directorship|1230984|Mand
5000060|Ole Sørensen|Danish Agro (note)|directorship|1523136|Mand
5000060|Kaj Ivan Larsen|Danish Agro (note)|directorship|1793108|Mand
5000060|Esben Knudsen|Danish Agro (note)|directorship|1807012|Mand
5000805|Cornelis Anthonie Kuypers|Danish Air Transport|directorship|315045|Mand
5000805|Jesper Rungholm|Danish Air Transport|Executive Post CEO and pilot|446786|Mand
5000805|Jørgen Krab Jørgensen|Danish Air Transport|Member of the board chairman|468998|Mand
5000805|Kirsten Rungholm|Danish Air Transport|directorship|497483|Kvinde
5000805|Knud Werner Koch-Jensen|Danish Air Transport|directorship|506952|Mand
5000805|Lars Walter Høeg|Danish Air Transport|Executive Director Post|521324|Mand
5000170|Torben Dalby Larsen|DR|directorship|237099|Mand
5000170|Michael Christiansen|DR|directorship Chairman|237522|Mand
5000170|Finn Poulsen|DR|directorship|350460|Mand
5000170|John Wagner Nielsen|DR|directorship|458710|Mand
5000170|Morten Hesseldahl|DR|Executive General Manager for DR Culture|563270|Mand
5000170|Mogens Rubinstein|DR|Directorship Employee representative|995295|Mand
5000170|Aage Frandsen|DR|directorship|1396640|Mand
5000170|Katrine Winkel Holm|DR|directorship|1396641|Kvinde
5000170|Ole Hyltoft|DR|directorship|1396642|Mand
5000170|Stig Paulsen|DR|Directorship Employee representative|1396643|Mand
5000170|Jette Trine Gregorius Nielsen|DR|Directorship Employee representative|1519743|Kvinde
5000170|Lars L. Nielsen|DR|directorship|1665838|Mand
5000170|Ulrik Haagerup|DR|Executive General Manager of ABC News|1819852|Mand
5000170|Inger Bach|DR|Executive General Manager for DR Denmark|1819853|Kvinde
5000170|Gitte Rabøl|DR|Executive Post Media Director|1819854|Kvinde
5000170|Maria Rørbye Rønn|DR|Executive General Post|1848456|Kvinde
5000170|Martin Præstegaard|DR|Executive Post Acting Director of Technology and Facilities|1960683|Mand
5000170|Caroline Reiler|DR|Executive Post Law, Policy and Strategy Director|16812328|Kvinde
5000170|Elisabeth Geday|DR|Executive Post Communication & HR Director|16812329|Kvinde
5000180|Erik Ingvar Lassen|Danmarks Skibskredit|Executive Post CEO|336370|Mand
5000180|Jens Segelcke Thomsen|Danmarks Skibskredit|directorship Vice|442233|Mand
5000180|Michael Rasmussen|Danmarks Skibskredit|directorship|554587|Mand
5000180|Per Damborg Skovhus|Danmarks Skibskredit|directorship Chairman|597691|Mand
5000180|Trond Ødegård Westlie|Danmarks Skibskredit|directorship|684197|Mand
5000180|Henrik Rohde Søgaard|Danmarks Skibskredit|Directorship Employee representative|973974|Mand
5000180|Per Schnack|Danmarks Skibskredit|Executive Post|1001751|Mand
5000180|Jenny Nejstgaard Braat|Danmarks Skibskredit|directorship|1574296|Kvinde
5000180|Fatiha Benali|Danmarks Skibskredit|directorship|1740063|Kvinde
5000180|Marcus Freuchen Christensen|Danmarks Skibskredit|directorship|17169206|Mand
5000180|Christopher Rex|Danmarks Skibskredit|directorship|17169207|Mand
5000407|Claes Rechnitzer|Dannebrog Rederi|Executive Post|310408|Mand
5000407|Johan Ernst Baron Wedell-Wedellsborg|Dannebrog Rederi|Member of the board chairman|450459|Mand
5000407|Enrico Bogazzi|Dannebrog Rederi|directorship|922366|Mand
5000407|Valdemar Phillip Maurice Boesgaard Trave Jenssen Laurberg|Dannebrog Rederi|directorship|922367|Mand
5000407|Johnny Schmølker|Dannebrog Rederi|directorship|1426467|Mand
5000398|Ole Strange|Dansac|directorship|586468|Mand
5000398|Richard Thomas Zwirner|Dansac|Member of the board chairman|631638|Mand
5000398|Samuel Paul Brilliant|Dansac|directorship|637792|Mand
5000969|Kim Koch Boyter|Dansani|Member of the board chairman|234476|Mand
5000969|Christian Bruno Cordsen Nielsen|Dansani|directorship|306507|Mand
5000969|Erik Barsøe Bohsen|Dansani|directorship|333461|Mand
5000969|Thomas Jørgensen Bjerrum|Dansani|directorship Vice|669232|Mand
5000969|Carsten Friis|Dansani|Executive Post|701836|Mand
5000933|Claus Gundelach Rasmussen|Dansikring|directorship|311824|Mand
5000933|Brian Riis Nielsen|Dansikring|Executive Post|1174863|Mand
5000933|Evert Jan Jansen|Dansikring|Member of the board chairman|1763519|Mand
5000229|Benny Kirkebække Christensen|DLF (Dansk Landbrugs Frø.)|directorship Chairman|269348|Mand
5000229|Mogens Worre-Jensen|DLF (Dansk Landbrugs Frø.)|directorship|561563|Mand
5000229|Niels Peder Christiansen|DLF (Dansk Landbrugs Frø.)|directorship|573374|Mand
5000229|Peter Bagge Hansen|DLF (Dansk Landbrugs Frø.)|directorship|605366|Mand
5000229|Truels Damsgaard|DLF (Dansk Landbrugs Frø.)|Executive Post CEO|684249|Mand
5000229|Christian Høegh-Andersen|DLF (Dansk Landbrugs Frø.)|directorship Vice|1018530|Mand
5000229|Søren Wibholm Just|DLF (Dansk Landbrugs Frø.)|directorship|1165959|Mand
5000229|Hans Vestergaard Boesen|DLF (Dansk Landbrugs Frø.)|directorship|1528454|Mand
5000229|Henrik Kreutzfeldt|DLF (Dansk Landbrugs Frø.)|directorship|1664922|Mand
5000229|Lars Erik Garder|DLF (Dansk Landbrugs Frø.)|directorship|1942350|Mand
5000031|Asbjørn Børsting|DLG (Dansk Landbrugs Grov.)|Executive Post CEO|265122|Mand
5000031|Asger Pedersen|DLG (Dansk Landbrugs Grov.)|directorship|265609|Mand
5000031|Kristian Johnsen Hundebøll|DLG (Dansk Landbrugs Grov.)|Executive Post|508606|Mand
5000031|Lars Jørgen Johansen|DLG (Dansk Landbrugs Grov.)|Executive Post|517634|Mand
5000031|Lars Romme Jakobsen|DLG (Dansk Landbrugs Grov.)|directorship Vice|520241|Mand
5000031|Mads Peter Madsen|DLG (Dansk Landbrugs Grov.)|directorship|539701|Mand
5000031|Mogens Frederiksen|DLG (Dansk Landbrugs Grov.)|Executive Post|558583|Mand
5000031|Niels Dengsø Jensen|DLG (Dansk Landbrugs Grov.)|Member of the board chairman|568118|Mand
5000031|Ole Christensen|DLG (Dansk Landbrugs Grov.)|Executive Post|580385|Mand
5000031|Torben Briand Thomsen|DLG (Dansk Landbrugs Grov.)|directorship Vice|677787|Mand
5000031|Mogens Sommer Jensen|DLG (Dansk Landbrugs Grov.)|directorship|1196831|Mand
5000031|Henrik Hanghøj|DLG (Dansk Landbrugs Grov.)|directorship|1206382|Mand
5000031|Carl Christian Lei|DLG (Dansk Landbrugs Grov.)|directorship|1324273|Mand
5000031|Torben Harring|DLG (Dansk Landbrugs Grov.)|Executive Post|1399248|Mand
5000031|John Erhardt Bay Simonsen|DLG (Dansk Landbrugs Grov.)|directorship|1483820|Mand
5000031|Martin Pinholt|DLG (Dansk Landbrugs Grov.)|directorship|1497539|Mand
5000031|Gert Mikael Olsen|DLG (Dansk Landbrugs Grov.)|directorship|1621760|Mand
5000629|Jens Torben Nielsen|Dansk Pelsdyravlerforening|Executive Post|442845|Mand
5000629|John Vagn Papsø|Dansk Pelsdyravlerforening|directorship|458557|Mand
5000629|Jørgen Westergaard|Dansk Pelsdyravlerforening|directorship|473644|Mand
5000629|Karsten Beltoft Jørgensen|Dansk Pelsdyravlerforening|directorship|485996|Mand
5000629|Knud Jørgen Aare Vest|Dansk Pelsdyravlerforening|directorship|505024|Mand
5000629|Lars Køllner Eilertsen|Dansk Pelsdyravlerforening|directorship|518307|Mand
5000629|Tage Pedersen|Dansk Pelsdyravlerforening|Member of the board chairman|666527|Mand
5000629|Henning Holm Christensen|Dansk Pelsdyravlerforening|directorship|1999911|Mand
5000332|Michael Christiansen|Dansk Retursystem|Member of the board chairman|237522|Mand
5000332|Benny Steen Rasmussen|Dansk Retursystem|Executive Post CEO|269867|Mand
5000332|Jørgen Glistrup|Dansk Retursystem|directorship|466747|Mand
5000332|Niels Hald|Dansk Retursystem|directorship|569611|Mand
5000332|Ruth Schade|Dansk Retursystem|directorship|637128|Kvinde
5000332|Søren Lisbjerg|Dansk Retursystem|directorship|662907|Mand
5000332|Torben Larsen|Dansk Retursystem|directorship|1079898|Mand
5000332|Steen Ostermann Rytlig|Dansk Retursystem|directorship|1195088|Mand
5000332|Claus Bøgelund Nielsen|Dansk Retursystem|directorship|1411004|Mand
5000332|Bjarke Roost|Dansk Retursystem|directorship|1469511|Mand
5000332|Morten Petersen|Dansk Retursystem|directorship|1669607|Mand
5000332|Jette Kragh Ramgaard|Dansk Retursystem|directorship|1850020|Kvinde
5000332|Thomas Kolber|Dansk Retursystem|directorship|1850021|Mand
5000332|Søren Christian Uldum Jørgensen|Dansk Retursystem|directorship|17094778|Mand
5000332|Kenn Flemming Thomsen|Dansk Retursystem|directorship|17160123|Mand
5000002|Trond Ødegård Westlie|Dansk Supermarked|directorship Vice|684197|Mand
5000002|Per Bank|Dansk Supermarked|Executive Post CEO|999062|Mand
5000002|Alan Jensen|Dansk Supermarked|directorship|1149104|Mand
5000002|Anne Pindborg|Dansk Supermarked|directorship|1588608|Kvinde
5000002|Christian Kronborg Andreasen|Dansk Supermarked|directorship|307785|Mand
5000002|Gert Gjevnøe Torstensson|Dansk Supermarked|directorship|364650|Mand
5000002|Jesper Cramon|Dansk Supermarked|directorship|1796412|Mand
5000002|Nils Smedegaard Andersen|Dansk Supermarked|Member of the board chairman|576977|Mand
5000002|Peter Nielsen|Dansk Supermarked|directorship|1851959|Mand
5000790|Christian Anthon Rødin-Nielsen|Dansk Træemballage|Executive Post|306207|Mand
5000790|Hans Jørgen Kaptain|Dansk Træemballage|directorship|382116|Mand
5000790|Niels Erik Kildemoes|Dansk Træemballage|Member of the board chairman|568699|Mand
5000790|Peter Bisgård Jensen|Dansk Træemballage|Executive Post CEO|605649|Mand
5000790|Poul Erik Nielsen|Dansk Træemballage|Executive Post|618858|Mand
5000790|Torben Storm Nielsen|Dansk Træemballage|directorship|680964|Mand
5000790|Orla Kielgast Poulsen|Dansk Træemballage|Executive Post|916920|Mand
5000790|Torkild Pedersen Hansen|Dansk Træemballage|Executive Post|916926|Mand
5000383|Asger Pedersen|SDA-Koncernen (note)|directorship|265609|Mand
5000383|Hans-Jørn Madsen|SDA-Koncernen (note)|directorship|387591|Mand
5000383|Jakob Fastrup|SDA-Koncernen (note)|Member of the board chairman|422028|Mand
5000383|Jens Holt Ladefoged|SDA-Koncernen (note)|directorship|436899|Mand
5000383|Jens Jørgensen Hald|SDA-Koncernen (note)|directorship Vice|437847|Mand
5000383|Jens Nørvang Madsen|SDA-Koncernen (note)|directorship|440143|Mand
5000383|Preben Arndal|SDA-Koncernen (note)|directorship|624714|Mand
5000383|Jan Pedersen|SDA-Koncernen (note)|Executive Post CEO|1201080|Mand
5000383|Kenneth Hyldig Clausen|SDA-Koncernen (note)|directorship|1225891|Mand
5000383|Poul Erik Weber|SDA-Koncernen (note)|directorship|1251431|Mand
5000383|Tomas Michael Jensen|SDA-Koncernen (note)|Executive Post|17085956|Mand
5000009|Eivind Drachmann Kolding|Danske Bank|Executive Post CEO|325365|Mand
5000009|Helle Lissy Mølgaard Brøndum|Danske Bank|Directorship Employee representative|393436|Kvinde
5000009|Henrik Ramlau-Hansen|Danske Bank|Executive Post|404341|Mand
5000009|Jørn Peter Jensen|Danske Bank|directorship|475857|Mand
5000009|Majken Schultz|Danske Bank|directorship|540779|Kvinde
5000009|Niels Bjørn Christiansen|Danske Bank|directorship Vice|566968|Mand
5000009|Per Damborg Skovhus|Danske Bank|Executive General Manager|597691|Mand
5000009|Per Erik Alling Toubro|Danske Bank|Directorship Employee representative|598567|Mand
5000009|Tonny Thierry Andersen|Danske Bank|Executive General Manager|676954|Mand
5000009|Trond Ødegård Westlie|Danske Bank|directorship|684197|Mand
5000009|Ole Andersen|Danske Bank|Member of the board chairman|1002243|Mand
5000009|Charlotte Hoffmann Fallesen|Danske Bank|Directorship Employee representative|1279305|Kvinde
5000009|Mats Jansson|Danske Bank|directorship|1390622|Mand
5000009|Georg Franz Friedrich Schubiger|Danske Bank|Executive Post|1584066|Mand
5000009|Thomas Borgen|Danske Bank|Executive Post|1782462|Mand
5000009|Carsten Garde Eilertsen|Danske Bank|Directorship Employee representative|1817087|Mand
5000009|Michael Edward Fairey|Danske Bank|directorship|1869390|Mand
5000009|Susanne Arboe|Danske Bank|Directorship Employee representative|1869391|Kvinde
5000009|Åke Per-Urban Bäckström|Danske Bank|directorship|17165019|Mand
5000190|Henrik Østenkjær Lind|Danske Commodities (DC)|Member of the board chairman|715687|Mand
5000190|Torben Nordal Clausen|Danske Commodities (DC)|Executive Post|917320|Mand
5000190|Kim Frode Bendixen|Danske Commodities (DC)|Executive Post CFO|1000465|Mand
5000190|Jan Heyn Stubberup|Danske Commodities (DC)|directorship|1104794|Mand
5000190|Kasper Herrestrup|Danske Commodities (DC)|directorship|1878756|Mand
5000201|Claus Rye Jensen|Danske Fragtmænd|directorship|313384|Mand
5000201|Elon Studsgaard|Danske Fragtmænd|directorship|329744|Mand
5000201|Erik Jensen|Danske Fragtmænd|directorship|336574|Mand
5000201|Flemming Werner Jensen|Danske Fragtmænd|directorship|355799|Mand
